"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00025331","PALMER AIRPORT, AK US","1998-07-07","0.06",",,W,",,,"60",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-08","0.04",",,W,",,,"64",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-09","0.00","T,,W,",,,"64",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-10","0.03",",,W,",,,"65",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-11","0.17",",,W,",,,"60",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-12","0.04",",,W,",,,"61",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-13","0.01",",,W,",,,"68",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-14","0.15",",,W,",,,"72",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-15","0.00",",,W,","0.0",",,W","62",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-16","0.01",",,W,",,,"66",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-17","0.01",",,W,",,,"64",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-18","0.00","T,,W,",,,"68",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-19","0.00","T,,W,",,,"65",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-20","0.00",",,W,",,,"69",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-21","0.00",",,W,",,,"67",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-22","0.03",",,W,",,,"61",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-23","0.00","T,,W,",,,"66",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-24","0.00","T,,W,",,,"67",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-25","0.04",",,W,",,,"65",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-26","0.03",",,W,",,,"63",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-27","0.04",",,W,",,,"63",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-28","0.04",",,W,",,,"64",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-29","0.02",",,W,",,,"67",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-30","0.00",",,W,",,,"74",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-07-31","0.00",",,W,",,,"75",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-01","0.05",",,W,",,,"70",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-02","0.00",",,W,",,,"64",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-03","0.01",",,W,",,,"62",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-04","0.00","T,,W,",,,"63",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-05","0.46",",,W,",,,"57",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-06","0.76",",,W,",,,"54",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-07","0.09",",,W,",,,"60",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-08","0.17",",,W,",,,"58",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-09","0.01",",,W,",,,"60",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-10","0.02",",,W,",,,"64",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-11","0.00",",,W,",,,"65",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-12","0.00",",,W,",,,"66",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-13","0.00",",,W,","0.0",",,W","69",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-14","0.00",",,W,",,,"67",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-15","0.03",",,W,",,,"63",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-16","0.24",",,W,",,,"62",",,W","53",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-17","0.00",",,W,",,,"61",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-18","0.00",",,W,",,,"60",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-19","0.00",",,W,",,,"63",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-20","0.18",",,W,",,,"58",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-21","0.34",",,W,",,,"56",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-22","0.10",",,W,",,,"60",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-23","0.01",",,W,",,,"57",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-24","0.02",",,W,",,,"58",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-25","0.06",",,W,",,,"56",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-26","0.01",",,W,",,,"55",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-27","0.04",",,W,",,,"55",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-28","0.01",",,W,",,,"55",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-29","0.01",",,W,",,,"58",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-30","0.00",",,W,",,,"58",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-08-31","0.03",",,W,",,,"64",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-01","0.00",",,W,",,,"54",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-02","0.00",",,W,",,,"58",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-03","0.00",",,W,",,,"59",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-04","0.00",",,W,",,,"56",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-05","0.00",",,W,",,,"59",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-06","0.01",",,W,",,,"56",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-07","0.01",",,W,",,,"59",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-08","0.00",",,W,",,,"58",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-09","0.00",",,W,",,,"60",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-10","0.00","T,,W,",,,"56",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-11","0.01",",,W,",,,"57",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-12","0.05",",,W,",,,"58",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-13","0.16",",,W,",,,"56",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-14","0.07",",,W,",,,"55",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-15","0.08",",,W,",,,"53",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-16","0.06",",,W,",,,"56",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-17","0.00",",,W,",,,"59",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-18","0.00",",,W,",,,"57",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-19","0.00","T,,W,",,,"57",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-20","0.16",",,W,",,,"56",",,W","47",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-21","0.01",",,W,",,,"59",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-22","0.06",",,W,",,,"53",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-23","0.19",",,W,",,,"54",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-24","0.08",",,W,",,,"53",",,W","38",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-25","0.13",",,W,",,,"51",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-26","0.02",",,W,",,,"50",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-27","0.16",",,W,",,,"51",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-28","0.00","T,,W,",,,"49",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-29","0.01",",,W,",,,"51",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-09-30","0.00",",,W,",,,"52",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-01","0.00",",,W,",,,"50",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-02","0.00",",,W,",,,"49",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-03","0.00",",,W,",,,"51",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-04","0.00",",,W,",,,"51",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-05","0.00","T,,W,",,,"55",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-06","0.19",",,W,",,,"44",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-07","0.00","T,,W,",,,"41",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-08","0.00",",,W,",,,"42",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-09","0.00",",,W,",,,"44",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-10","0.00",",,W,",,,"45",",,W","23",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-11","0.00","T,,W,",,,"50",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-12","0.00","T,,W,",,,"50",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-13","0.06",",,W,",,,"43",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-14","0.12",",,W,",,,"40",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-15","0.02",",,W,",,,"45",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-16","0.02",",,W,",,,"48",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-17","0.00","T,,W,",,,"41",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-18","0.02",",,W,",,,"50",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-19","0.00","T,,W,",,,"48",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-20","0.00","T,,W,",,,"48",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-21","0.00",",,W,",,,"45",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-22","0.00","T,,W,",,,"43",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-23","0.09",",,W,",,,"50",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-24","0.59",",,W,",,,"46",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-25","0.03",",,W,",,,"41",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-26","0.00","T,,W,",,,"37",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-27","0.01",",,W,",,,"33",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-28","0.00",",,W,",,,"33",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-29","0.00","T,,W,",,,"34",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-30","0.00","T,,W,",,,"34",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-10-31","0.00",",,W,",,,"35",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-01","0.00","T,,W,",,,"39",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-02","0.00",",,W,",,,"42",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-03","0.00",",,W,",,,"44",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-04","0.00",",,W,",,,"36",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-05","0.00",",,W,",,,"39",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-06","0.00",",,W,",,,"36",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-07","0.00",",,W,",,,"27",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-08","0.00",",,W,",,,"27",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-09","0.00",",,W,",,,"32",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-10","0.00",",,W,",,,"30",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-11","0.00",",,W,",,,"26",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-12","0.00",",,W,",,,"22",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-13","0.00","T,,W,",,,"27",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-14","0.00","T,,W,",,,"25",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-15","0.00",",,W,",,,"18",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-16","0.00",",,W,","0.0",",,W","14",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-17","0.00","T,,W,",,,"27",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-18","0.00","T,,W,",,,"34",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-19","0.05",",,W,",,,"36",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-20","0.00",",,W,",,,"28",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-21","0.00",",,W,",,,"24",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-22","0.00",",,W,",,,"24",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-23","0.00","T,,W,",,,,,,
"USW00025331","PALMER AIRPORT, AK US","1998-11-24","0.00","T,,W,",,,"18",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-25","0.00","T,,W,",,,"17",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-26","0.00","T,,W,",,,"11",",,W","0",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-27","0.00","T,,W,",,,"31",",,W","1",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-28","0.16",",,W,",,,"42",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-29","0.00","T,,W,",,,"36",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-11-30","0.00","T,,W,",,,"31",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-01","0.00",",,W,",,,"32",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-02","0.00","T,,W,",,,"19",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-03","0.00","T,,W,",,,"27",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-04","0.00","T,,W,",,,"32",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-05","0.00","T,,W,",,,"27",",,W","2",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-06","0.00",",,W,",,,"22",",,W","0",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-07","0.00","T,,W,",,,"21",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-08","0.00","T,,W,",,,"20",",,W","8",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-09","0.00","T,,W,",,,"19",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-10","0.00","T,,W,",,,"18",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-11","0.00","T,,W,",,,"15",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-12","0.00","T,,W,",,,"14",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-13","0.00","T,,W,",,,"13",",,W","-7",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-14","0.00",",,W,",,,"25",",,W","-1",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-15","0.00","T,,W,",,,"23",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-16","0.00","T,,W,",,,"15",",,W","-8",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-17","0.00",",,W,",,,"2",",,W","-15",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-18","0.00",",,W,",,,"22",",,W","-4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-19","0.00",",,W,",,,"24",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-20","0.00",",,W,",,,"24",",,W","7",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-21","0.00",",,W,",,,"17",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-22","0.00",",,W,",,,"12",",,W","0",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-23","0.00","T,,W,",,,"32",",,W","-5",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-24","0.00","T,,W,",,,"28",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-25","0.00",",,W,",,,"14",",,W","-7",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-26","0.00",",,W,",,,"6",",,W","-8",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-27","0.00","T,,W,",,,"22",",,W","-7",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-28","0.00","T,,W,","0.0",",,W","18",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-29","0.00","T,,W,",,,"16",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-30","0.00","T,,W,",,,"15",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1998-12-31","0.00","T,,W,",,,"18",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-01","0.01",",,W,",,,"36",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-02","0.00","T,,W,",,,"31",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-03","0.00","T,,W,",,,"24",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-04","0.00",",,W,",,,"15",",,W","-10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-05","0.00",",,W,",,,"2",",,W","-10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-06","0.00",",,W,",,,"5",",,W","-10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-07","0.00",",,W,",,,"13",",,W","-15",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-08","0.00","T,,W,",,,"18",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-09","0.00",",,W,",,,"24",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-10","0.00","T,,W,",,,"23",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-11","0.00",",,W,",,,"34",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-12","0.01",",,W,",,,"39",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-13","0.00",",,W,",,,"40",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-14","0.00","T,,W,",,,"32",",,W","23",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-15","0.00","T,,W,",,,"30",",,W","23",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-16","0.00","T,,W,",,,"23",",,W","0",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-17","0.00",",,W,",,,"4",",,W","-14",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-18","0.00",",,W,",,,"-2",",,W","-17",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-19","0.00",",,W,",,,"-8",",,W","-21",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-20","0.00",",,W,",,,"-9",",,W","-24",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-21","0.00",",,W,",,,"-9",",,W","-25",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-22","0.21",",,W,",,,"37",",,W","-20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-23","0.00","T,,W,",,,"38",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-24","0.00","T,,W,",,,"34",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-25","0.00","T,,W,",,,"26",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-26","0.00",",,W,",,,"21",",,W","-4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-27","0.00",",,W,",,,"3",",,W","-11",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-28","0.22",",,W,",,,"13",",,W","-2",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-29","0.00",",,W,",,,"0",",,W","-17",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-30","0.00","T,,W,",,,"-9",",,W","-20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-01-31","0.00","T,,W,",,,"-10",",,W","-21",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-01","0.00","T,,W,",,,"-8",",,W","-20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-02","0.00","T,,W,",,,"-8",",,W","-30",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-03","0.00","T,,W,",,,"-19",",,W","-35",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-04","0.00",",,W,",,,"-20",",,W","-39",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-05","0.00",",,W,",,,"-15",",,W","-33",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-06","0.00",",,W,",,,"-3",",,W","-22",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-07","0.00",",,W,",,,"-4",",,W","-26",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-08","0.00",",,W,",,,"-4",",,W","-21",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-09","0.00","T,,W,",,,"-3",",,W","-20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-10","0.00",",,W,",,,"-7",",,W","-22",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-11","0.01",",,W,",,,"23",",,W","-26",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-12","0.00","T,,W,",,,"22",",,W","-6",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-13","0.00",",,W,",,,"13",",,W","-4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-14","0.00","T,,W,",,,"37",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-15","0.00","T,,W,",,,"42",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-16","0.00",",,W,",,,"33",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-17","0.00","T,,W,",,,"29",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-18","0.00","T,,W,",,,"28",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-19","0.00",",,W,",,,"30",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-20","0.00",",,W,",,,"33",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-21","0.00",",,W,",,,"26",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-22","0.00",",,W,",,,"17",",,W","-4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-23","0.00",",,W,",,,"21",",,W","1",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-24","0.00","T,,W,",,,"20",",,W","8",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-25","0.01",",,W,",,,"18",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-26","0.00","T,,W,",,,"35",",,W","7",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-27","0.05",",,W,",,,"23",",,W","18",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-02-28","0.00","T,,W,",,,"22",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-01","0.00","T,,W,",,,"22",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-02","0.00",",,W,",,,"25",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-03","0.00",",,W,",,,"21",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-04","0.05",",,W,",,,"23",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-05","0.02",",,W,",,,"27",",,W","17",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-06","0.00",",,W,",,,"24",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-07","0.00",",,W,",,,"25",",,W","8",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-08","0.00",",,W,",,,"15",",,W","-2",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-09","0.00",",,W,",,,"11",",,W","-9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-10","0.00","T,,W,",,,"9",",,W","-7",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-11","0.00","T,,W,",,,"37",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-12","0.00",",,W,",,,"42",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","1999-03-13","0.03",",,W,",,,"39",",,W","24",",,W"
